shop_id,recommendations
12,"[{\"Produkt ID\":12001177,\"rating\":2.7590023E-13},{\"Produkt ID\":10903560,\"rating\":2.52887E-13},{\"Produkt ID\":90000009,\"rating\":1.8557867E-13},{\"Produkt ID\":90000018,\"rating\":1.3832301E-13},{\"Produkt ID\":80400478,\"rating\":1.2207482E-13},{\"Produkt ID\":10916694,\"rating\":1.1145722E-13},{\"Produkt ID\":80401072,\"rating\":1.039819E-13},{\"Produkt ID\":10904204,\"rating\":1.0317104E-13},{\"Produkt ID\":10900358,\"rating\":7.6047594E-14},{\"Produkt ID\":12002000,\"rating\":7.524353E-14}]"
1,"[{\"Produkt ID\":12001177,\"rating\":2.5489084E-13},{\"Produkt ID\":10903560,\"rating\":2.336478E-13},{\"Produkt ID\":90000009,\"rating\":1.7143622E-13},{\"Produkt ID\":90000018,\"rating\":1.2776593E-13},{\"Produkt ID\":80400478,\"rating\":1.127738E-13},{\"Produkt ID\":10916694,\"rating\":1.0298024E-13},{\"Produkt ID\":80401072,\"rating\":9.606883E-14},{\"Produkt ID\":10904204,\"rating\":9.530738E-14},{\"Produkt ID\":10900358,\"rating\":7.024444E-14},{\"Produkt ID\":12002000,\"rating\":6.951498E-14}]"
13,"[{\"Produkt ID\":12001177,\"rating\":5.6391554E-14},{\"Produkt ID\":10903560,\"rating\":5.167951E-14},{\"Produkt ID\":90000009,\"rating\":3.793633E-14},{\"Produkt ID\":90000018,\"rating\":2.8285383E-14},{\"Produkt ID\":80400478,\"rating\":2.4954077E-14},{\"Produkt ID\":10916694,\"rating\":2.2776608E-14},{\"Produkt ID\":80401072,\"rating\":2.1250595E-14},{\"Produkt ID\":10904204,\"rating\":2.1091015E-14},{\"Produkt ID\":10900358,\"rating\":1.555016E-14},{\"Produkt ID\":12002000,\"rating\":1.5377926E-14}]"
15,"[{\"Produkt ID\":12001177,\"rating\":3.9239042E-14},{\"Produkt ID\":10903560,\"rating\":3.596042E-14},{\"Produkt ID\":90000009,\"rating\":2.6397182E-14},{\"Produkt ID\":90000018,\"rating\":1.9681564E-14},{\"Produkt ID\":80400478,\"rating\":1.7363767E-14},{\"Produkt ID\":10916694,\"rating\":1.5848767E-14},{\"Produkt ID\":80401072,\"rating\":1.4786891E-14},{\"Produkt ID\":10904204,\"rating\":1.4675718E-14},{\"Produkt ID\":10900358,\"rating\":1.0820145E-14},{\"Produkt ID\":12002000,\"rating\":1.0700486E-14}]"
10,"[{\"Produkt ID\":12001177,\"rating\":1.444384E-13},{\"Produkt ID\":10903560,\"rating\":1.323667E-13},{\"Produkt ID\":90000009,\"rating\":9.7169614E-14},{\"Produkt ID\":90000018,\"rating\":7.245188E-14},{\"Produkt ID\":80400478,\"rating\":6.391674E-14},{\"Produkt ID\":10916694,\"rating\":5.833733E-14},{\"Produkt ID\":80401072,\"rating\":5.4429463E-14},{\"Produkt ID\":10904204,\"rating\":5.4022423E-14},{\"Produkt ID\":10900358,\"rating\":3.9830993E-14},{\"Produkt ID\":12002000,\"rating\":3.9388113E-14}]"
11,"[{\"Produkt ID\":12001177,\"rating\":9.675273E-14},{\"Produkt ID\":10903560,\"rating\":8.8667416E-14},{\"Produkt ID\":90000009,\"rating\":6.508888E-14},{\"Produkt ID\":90000018,\"rating\":4.85308E-14},{\"Produkt ID\":80400478,\"rating\":4.28146E-14},{\"Produkt ID\":10916694,\"rating\":3.907807E-14},{\"Produkt ID\":80401072,\"rating\":3.64601E-14},{\"Produkt ID\":10904204,\"rating\":3.6186745E-14},{\"Produkt ID\":10900358,\"rating\":2.668025E-14},{\"Produkt ID\":12002000,\"rating\":2.6384389E-14}]"
14,"[{\"Produkt ID\":12001177,\"rating\":1.9641302E-13},{\"Produkt ID\":10903560,\"rating\":1.7995987E-13},{\"Produkt ID\":90000009,\"rating\":1.3216063E-13},{\"Produkt ID\":90000018,\"rating\":9.85826E-14},{\"Produkt ID\":80400478,\"rating\":8.6930165E-14},{\"Produkt ID\":10916694,\"rating\":7.9309945E-14},{\"Produkt ID\":80401072,\"rating\":7.400461E-14},{\"Produkt ID\":10904204,\"rating\":7.347878E-14},{\"Produkt ID\":10900358,\"rating\":5.419373E-14},{\"Produkt ID\":12002000,\"rating\":5.3556463E-14}]"
