Sklep,Produkt ID,rating
13,1.0982198E7,0.0039032006245121
13,1.0927141E7,0.0039032006245121
13,1.2001204E7,0.0039032006245121
13,1.0988163E7,0.0039032006245121
13,1.0929235E7,0.0039032006245121
10,1.091483E7,0.003798670465337132
10,1.0930405E7,0.003798670465337132
10,1.0928826E7,0.003798670465337132
10,1.0929938E7,0.003798670465337132
10,1.2000537E7,0.003798670465337132
10,1.0988261E7,0.003798670465337132
10,1.0925019E7,0.003798670465337132
10,1.0919006E7,0.003798670465337132
10,1.0914488E7,0.003798670465337132
10,1.0981779E7,0.003798670465337132
10,1.0000487E7,0.003798670465337132
10,1.098288E7,0.003798670465337132
10,1.0927516E7,0.003798670465337132
10,8.0401473E7,0.003798670465337132
10,8.0400482E7,0.003798670465337132
10,1.0989009E7,0.003798670465337132
10,1.2001204E7,0.003798670465337132
10,1.0927674E7,0.003798670465337132
10,1.0947662E7,0.003798670465337132
10,1.0931783E7,0.003798670465337132
10,1.098817E7,0.003798670465337132
10,1.0901891E7,0.003798670465337132
15,1.0003727E7,0.0037968675842429997
15,1.0988183E7,0.0037968675842429997
15,1.0931595E7,0.0037968675842429997
15,1.0988474E7,0.0037968675842429997
11,1.0003729E7,0.0036798528058877645
11,1.0000532E7,0.0036798528058877645
11,1.0988185E7,0.0036798528058877645
11,1.0901882E7,0.0036798528058877645
11,1.0931595E7,0.0036798528058877645
11,1.0901891E7,0.0036798528058877645
11,1.2000537E7,0.0036798528058877645
11,1.0988165E7,0.0036798528058877645
11,1.0953312E7,0.0036798528058877645
11,1.096971E7,0.0036798528058877645
11,1.0981802E7,0.0036798528058877645
11,1.0988474E7,0.0036798528058877645
11,1.0917442E7,0.0036798528058877645
11,1.0931592E7,0.0036798528058877645
11,1.0988219E7,0.0036798528058877645
11,1.0000864E7,0.0036798528058877645
11,1.0000072E7,0.0036798528058877645
11,1.0902031E7,0.0036798528058877645
11,1.0984832E7,0.0036798528058877645
11,1.0000489E7,0.0036798528058877645
11,1.0975577E7,0.0036798528058877645
11,1.0900358E7,0.0036798528058877645
11,1.0931463E7,0.0036798528058877645
11,1.0000488E7,0.0036798528058877645
15,1.0915197E7,0.0033222591362126247
15,1.0928694E7,0.0033222591362126247
15,1.0931399E7,0.0033222591362126247
15,1.0914354E7,0.0033222591362126247
15,1.0948824E7,0.0033222591362126247
15,1.0902031E7,0.0033222591362126247
15,1.0988169E7,0.0033222591362126247
15,1.0975514E7,0.0033222591362126247
15,1.0988215E7,0.0033222591362126247
15,1.0902668E7,0.0033222591362126247
15,1.0988689E7,0.0033222591362126247
15,1.0907955E7,0.0033222591362126247
15,1.0925101E7,0.0033222591362126247
14,1.0988162E7,0.003194888178913738
14,1.0988171E7,0.003194888178913738
14,1.092151E7,0.003194888178913738
14,1.200037E7,0.003194888178913738
14,1.0969741E7,0.003194888178913738
14,1.0981181E7,0.003194888178913738
14,1.2002055E7,0.003194888178913738
14,8.0100211E7,0.003194888178913738
14,1.0917377E7,0.003194888178913738
14,1.2000285E7,0.003194888178913738
14,1.0930629E7,0.003194888178913738
14,1.0988145E7,0.003194888178913738
14,1.0953958E7,0.003194888178913738
14,1.0969748E7,0.003194888178913738
14,1.0917172E7,0.003194888178913738
14,1.0981779E7,0.003194888178913738
14,1.0905574E7,0.003194888178913738
14,1.0981214E7,0.003194888178913738
14,1.2000506E7,0.003194888178913738
14,1.0985647E7,0.003194888178913738
14,1.0989085E7,0.003194888178913738
14,8.0400862E7,0.003194888178913738
14,1.0955664E7,0.003194888178913738
14,1.0937212E7,0.003194888178913738
14,1.0949792E7,0.003194888178913738
14,1.098288E7,0.003194888178913738
14,1.0980528E7,0.003194888178913738
14,8.0400623E7,0.003194888178913738
14,1.0929557E7,0.003194888178913738
14,1.09498E7,0.003194888178913738
14,1.000039E7,0.003194888178913738
14,1.0000072E7,0.003194888178913738
14,1.0900594E7,0.003194888178913738
14,1.0931421E7,0.003194888178913738
14,1.2000537E7,0.003194888178913738
14,1.0916694E7,0.003194888178913738
14,1.0902717E7,0.003194888178913738
14,9.0000035E7,0.003194888178913738
14,1.0000532E7,0.003194888178913738
14,1.0987577E7,0.003194888178913738
14,1.0984156E7,0.003194888178913738
14,1.0988258E7,0.003194888178913738
14,1.2000324E7,0.003194888178913738
14,1.0988246E7,0.003194888178913738
14,1.0987952E7,0.003194888178913738
14,1.0900595E7,0.003194888178913738
14,1.0933903E7,0.003194888178913738
14,1.098596E7,0.003194888178913738
14,1.0901737E7,0.003194888178913738
14,1.0915213E7,0.003194888178913738
14,1.2003488E7,0.003194888178913738
14,1.0917167E7,0.003194888178913738
14,1.0931591E7,0.003194888178913738
14,1.0931409E7,0.003194888178913738
14,1.0990698E7,0.003194888178913738
14,8.0400841E7,0.003194888178913738
14,1.093111E7,0.003194888178913738
14,1.0989115E7,0.003194888178913738
14,1.0901718E7,0.003194888178913738
12,1.2000766E7,0.0031746031746031746
12,1.0917156E7,0.0031746031746031746
12,1.0949069E7,0.0031746031746031746
12,8.0401145E7,0.0031746031746031746
12,2.0000142E7,0.0031746031746031746
12,8.0400841E7,0.0031746031746031746
12,1.0918953E7,0.0031746031746031746
12,1.0969922E7,0.0031746031746031746
12,1.0947699E7,0.0031746031746031746
12,1.0901891E7,0.0031746031746031746
12,1.0988253E7,0.0031746031746031746
12,1.093435E7,0.0031746031746031746
12,1.0916091E7,0.0031746031746031746
12,1.098821E7,0.0031746031746031746
12,1.0991041E7,0.0031746031746031746
12,1.0953312E7,0.0031746031746031746
12,1.2002412E7,0.0031746031746031746
12,1.0920864E7,0.0031746031746031746
12,1.0984762E7,0.0031746031746031746
12,1.0931638E7,0.0031746031746031746
12,1.0931086E7,0.0031746031746031746
12,8.0400482E7,0.0031746031746031746
12,2.0000115E7,0.0031746031746031746
12,1.0906738E7,0.0031746031746031746
12,1.0919006E7,0.0031746031746031746
12,1.0984156E7,0.0031746031746031746
12,1.097575E7,0.0031746031746031746
12,1.0929056E7,0.0031746031746031746
12,1.0917212E7,0.0031746031746031746
12,1.2003476E7,0.0031746031746031746
12,1.0906014E7,0.0031746031746031746
12,1.0981779E7,0.0031746031746031746
12,1.0928694E7,0.0031746031746031746
12,1.0901548E7,0.0031746031746031746
12,1.000039E7,0.0031746031746031746
12,1.0989366E7,0.0031746031746031746
12,8.040047E7,0.0031746031746031746
12,1.0901882E7,0.0031746031746031746
12,1.0986335E7,0.0031746031746031746
12,1.0988718E7,0.0031746031746031746
12,1.0990672E7,0.0031746031746031746
12,1.0904611E7,0.0031746031746031746
12,1.0983958E7,0.0031746031746031746
12,1.0904339E7,0.0031746031746031746
12,1.0988192E7,0.0031746031746031746
12,1.0900161E7,0.0031746031746031746
12,1.0927515E7,0.0031746031746031746
12,1.0975514E7,0.0031746031746031746
12,1.0990871E7,0.0031746031746031746
12,1.0984931E7,0.0031746031746031746
12,1.0984836E7,0.0031746031746031746
12,1.0984711E7,0.0031746031746031746
12,2.0000167E7,0.0031746031746031746
12,1.0975704E7,0.0031746031746031746
12,1.0930405E7,0.0031746031746031746
12,1.2000112E7,0.0031746031746031746
12,1.0905032E7,0.0031746031746031746
12,2.0000125E7,0.0031746031746031746
12,1.0990874E7,0.0031746031746031746
12,1.0000532E7,0.0031746031746031746
12,1.0902587E7,0.0031746031746031746
12,1.0932243E7,0.0031746031746031746
12,1.0988186E7,0.0031746031746031746
13,1.0987481E7,0.00312256049960968
13,1.0975777E7,0.00312256049960968
13,1.0988159E7,0.00312256049960968
13,1.0929211E7,0.00312256049960968
13,1.0981932E7,0.00312256049960968
13,1.093435E7,0.00312256049960968
13,1.0975737E7,0.00312256049960968
13,1.0009816E7,0.00312256049960968
13,1.0988793E7,0.00312256049960968
13,1.0971198E7,0.00312256049960968
13,1.0901547E7,0.00312256049960968
13,1.093152E7,0.00312256049960968
13,1.0000073E7,0.00312256049960968
13,1.0904204E7,0.00312256049960968
13,1.0989425E7,0.00312256049960968
13,9.0000035E7,0.00312256049960968
13,1.0975577E7,0.00312256049960968
13,1.093224E7,0.00312256049960968
13,1.0969748E7,0.00312256049960968
13,1.0988261E7,0.00312256049960968
13,1.0930628E7,0.00312256049960968
13,1.0980431E7,0.00312256049960968
13,1.0000488E7,0.00312256049960968
13,9.0900341E7,0.00312256049960968
13,1.0988192E7,0.00312256049960968
13,1.0931712E7,0.00312256049960968
13,1.0988169E7,0.00312256049960968
13,1.0990874E7,0.00312256049960968
13,1.0931595E7,0.00312256049960968
13,1.0000072E7,0.00312256049960968
1,1.0969745E7,0.0030816640986132513
1,1.0969741E7,0.0030816640986132513
1,1.0988486E7,0.0030816640986132513
1,1.0989063E7,0.0030816640986132513
1,1.0988773E7,0.0030816640986132513
1,1.0901631E7,0.0030816640986132513
1,1.0000031E7,0.0030816640986132513
1,1.0928681E7,0.0030816640986132513
1,1.0988212E7,0.0030816640986132513
1,1.0988148E7,0.0030816640986132513
1,1.0988173E7,0.0030816640986132513
1,1.097552E7,0.0030816640986132513
1,1.0000073E7,0.0030816640986132513
1,1.200362E7,0.0030816640986132513
1,1.0931595E7,0.0030816640986132513
1,1.0987404E7,0.0030816640986132513
1,1.0918118E7,0.0030816640986132513
1,1.0930628E7,0.0030816640986132513
1,1.0936292E7,0.0030816640986132513
1,1.0905727E7,0.0030816640986132513
1,1.0989872E7,0.0030816640986132513
1,1.0988186E7,0.0030816640986132513
1,1.0988795E7,0.0030816640986132513
1,1.0982052E7,0.0030816640986132513
1,1.098817E7,0.0030816640986132513
1,1.0988171E7,0.0030816640986132513
1,1.0928828E7,0.0030816640986132513
1,1.098987E7,0.0030816640986132513
1,1.0918538E7,0.0030816640986132513
1,1.0931397E7,0.0030816640986132513
1,1.0937214E7,0.0030816640986132513
1,1.0902668E7,0.0030816640986132513
1,1.0988163E7,0.0030816640986132513
1,1.0988161E7,0.0030816640986132513
1,1.09468E7,0.0030816640986132513
1,1.0989365E7,0.0030816640986132513
1,1.0919006E7,0.0030816640986132513
1,1.0989871E7,0.0030816640986132513
1,1.0927828E7,0.0030816640986132513
1,1.0901053E7,0.0030816640986132513
1,1.0931086E7,0.0030816640986132513
1,1.0988191E7,0.0030816640986132513
1,1.0988209E7,0.0030816640986132513
1,1.0969746E7,0.0030816640986132513
1,1.091483E7,0.0030816640986132513
1,1.0988162E7,0.0030816640986132513
1,1.0989252E7,0.0030816640986132513
1,1.0915213E7,0.0030816640986132513
1,1.0988176E7,0.0030816640986132513
1,1.0006951E7,0.0030816640986132513
1,1.0969742E7,0.0030816640986132513
1,1.0901453E7,0.0030816640986132513
1,8.0100155E7,0.0030816640986132513
1,1.0901548E7,0.0030816640986132513
1,1.0931687E7,0.0030816640986132513
1,1.0904611E7,0.0030816640986132513
1,1.099065E7,0.0030816640986132513
1,1.2000386E7,0.0030816640986132513
1,8.0401086E7,0.0030816640986132513
1,1.0901882E7,0.0030816640986132513
1,1.0920864E7,0.0030816640986132513
1,1.0953312E7,0.0030816640986132513
1,1.000039E7,0.0030816640986132513
1,1.0988215E7,0.0030816640986132513
1,1.0920535E7,0.0030816640986132513
1,1.0000762E7,0.0030816640986132513
1,1.093111E7,0.0030816640986132513
10,1.0000073E7,0.002849002849002849
10,1.0988257E7,0.002849002849002849
10,1.0918962E7,0.002849002849002849
10,1.0903992E7,0.002849002849002849
10,1.2003116E7,0.002849002849002849
10,1.0989459E7,0.002849002849002849
10,1.0932875E7,0.002849002849002849
10,1.0990649E7,0.002849002849002849
10,1.0988242E7,0.002849002849002849
10,1.0988163E7,0.002849002849002849
10,1.0906014E7,0.002849002849002849
10,1.0945828E7,0.002849002849002849
10,1.0918454E7,0.002849002849002849
10,1.0931091E7,0.002849002849002849
10,1.091784E7,0.002849002849002849
10,1.0988248E7,0.002849002849002849
10,1.0918366E7,0.002849002849002849
10,1.2000126E7,0.002849002849002849
10,1.0932239E7,0.002849002849002849
10,1.0975513E7,0.002849002849002849
10,1.0988171E7,0.002849002849002849
10,1.2000119E7,0.002849002849002849
10,1.0915959E7,0.002849002849002849
10,1.0953312E7,0.002849002849002849
10,1.200023E7,0.002849002849002849
10,1.0953645E7,0.002849002849002849
10,1.091762E7,0.002849002849002849
10,8.0400587E7,0.002849002849002849
10,8.0400583E7,0.002849002849002849
10,1.0905037E7,0.002849002849002849
10,1.0931409E7,0.002849002849002849
10,1.0000072E7,0.002849002849002849
10,1.0988224E7,0.002849002849002849
10,1.0905033E7,0.002849002849002849
10,1.097789E7,0.002849002849002849
15,8.0401073E7,0.0028476506881822496
15,1.2000275E7,0.0028476506881822496
15,1.0918953E7,0.0028476506881822496
15,1.0932075E7,0.0028476506881822496
15,1.0983595E7,0.0028476506881822496
15,1.0988163E7,0.0028476506881822496
15,1.0969742E7,0.0028476506881822496
15,1.0917156E7,0.0028476506881822496
15,1.0969741E7,0.0028476506881822496
15,1.0000073E7,0.0028476506881822496
15,1.0902577E7,0.0028476506881822496
15,1.0906738E7,0.0028476506881822496
11,1.0984435E7,0.0027598896044158236
11,1.0989009E7,0.0027598896044158236
11,1.0988261E7,0.0027598896044158236
11,8.020212E7,0.0027598896044158236
11,1.0981181E7,0.0027598896044158236
11,1.0922264E7,0.0027598896044158236
11,1.0901548E7,0.0027598896044158236
11,1.0931233E7,0.0027598896044158236
11,1.0988176E7,0.0027598896044158236
11,1.0926942E7,0.0027598896044158236
11,1.0932075E7,0.0027598896044158236
11,1.0902717E7,0.0027598896044158236
11,1.0918973E7,0.0027598896044158236
11,1.098821E7,0.0027598896044158236
11,1.0981777E7,0.0027598896044158236
11,1.0931396E7,0.0027598896044158236
11,1.0988163E7,0.0027598896044158236
11,1.2003403E7,0.0027598896044158236
11,1.0988209E7,0.0027598896044158236
11,1.0971198E7,0.0027598896044158236
11,1.0920864E7,0.0027598896044158236
11,1.0905019E7,0.0027598896044158236
11,1.0931552E7,0.0027598896044158236
11,1.0918454E7,0.0027598896044158236
11,1.0903992E7,0.0027598896044158236
11,1.0916301E7,0.0027598896044158236
11,1.0988772E7,0.0027598896044158236
11,1.093065E7,0.0027598896044158236
11,1.0901235E7,0.0027598896044158236
11,1.0930676E7,0.0027598896044158236
11,1.0001372E7,0.0027598896044158236
11,1.0000856E7,0.0027598896044158236
11,1.098987E7,0.0027598896044158236
11,1.200347E7,0.0027598896044158236
11,1.0931329E7,0.0027598896044158236
11,1.0969748E7,0.0027598896044158236
11,1.0920926E7,0.0027598896044158236
11,1.0901422E7,0.0027598896044158236
11,1.0988413E7,0.0027598896044158236
11,1.2000562E7,0.0027598896044158236
11,1.0984736E7,0.0027598896044158236
11,1.097125E7,0.0027598896044158236
11,1.0971896E7,0.0027598896044158236
11,1.0946896E7,0.0027598896044158236
11,1.0931408E7,0.0027598896044158236
11,1.0914354E7,0.0027598896044158236
15,1.0988194E7,0.0023730422401518746
15,9.0900341E7,0.0023730422401518746
15,8.0100211E7,0.0023730422401518746
15,8.0401138E7,0.0023730422401518746
15,1.2000229E7,0.0023730422401518746
15,1.0931712E7,0.0023730422401518746
15,1.0990874E7,0.0023730422401518746
15,1.0975075E7,0.0023730422401518746
15,1.0931232E7,0.0023730422401518746
15,1.0001404E7,0.0023730422401518746
15,1.0987724E7,0.0023730422401518746
15,1.0916694E7,0.0023730422401518746
15,1.090356E7,0.0023730422401518746
15,1.0934074E7,0.0023730422401518746
15,1.0900593E7,0.0023730422401518746
15,1.0930629E7,0.0023730422401518746
13,8.0401232E7,0.00234192037470726
13,1.0988167E7,0.00234192037470726
13,1.0000532E7,0.00234192037470726
13,1.0988246E7,0.00234192037470726
13,1.0975801E7,0.00234192037470726
13,1.0988245E7,0.00234192037470726
13,1.0000864E7,0.00234192037470726
13,1.0988227E7,0.00234192037470726
13,1.0988476E7,0.00234192037470726
13,1.0955011E7,0.00234192037470726
13,1.0988173E7,0.00234192037470726
13,1.0006444E7,0.00234192037470726
13,1.0971287E7,0.00234192037470726
13,8.0401473E7,0.00234192037470726
13,1.0931251E7,0.00234192037470726
13,1.0971197E7,0.00234192037470726
13,1.091563E7,0.00234192037470726
13,1.0969741E7,0.00234192037470726
13,1.097552E7,0.00234192037470726
13,1.0902732E7,0.00234192037470726
13,1.0930058E7,0.00234192037470726
13,1.0929281E7,0.00234192037470726
13,1.2000537E7,0.00234192037470726
13,1.2000109E7,0.00234192037470726
13,1.0928941E7,0.00234192037470726
13,1.0975514E7,0.00234192037470726
13,1.2002243E7,0.00234192037470726
13,8.0401131E7,0.00234192037470726
13,1.0907955E7,0.00234192037470726
13,1.0928881E7,0.00234192037470726
13,8.0401074E7,0.00234192037470726
13,1.0975829E7,0.00234192037470726
13,1.0928694E7,0.00234192037470726
13,1.0929277E7,0.00234192037470726
13,1.0901718E7,0.00234192037470726
13,1.0931232E7,0.00234192037470726
10,1.0932726E7,0.001899335232668566
10,1.0931744E7,0.001899335232668566
10,1.200189E7,0.001899335232668566
10,1.0920864E7,0.001899335232668566
10,1.0988192E7,0.001899335232668566
10,1.0988212E7,0.001899335232668566
10,1.0934074E7,0.001899335232668566
10,1.0931408E7,0.001899335232668566
10,1.2003467E7,0.001899335232668566
10,1.09498E7,0.001899335232668566
10,1.0902577E7,0.001899335232668566
10,1.0984762E7,0.001899335232668566
10,1.2003476E7,0.001899335232668566
10,1.0982053E7,0.001899335232668566
10,1.0971013E7,0.001899335232668566
10,1.0929558E7,0.001899335232668566
10,1.0947699E7,0.001899335232668566
10,1.0916145E7,0.001899335232668566
10,1.0931462E7,0.001899335232668566
10,1.0953558E7,0.001899335232668566
10,1.0991431E7,0.001899335232668566
10,1.0975514E7,0.001899335232668566
10,1.0948649E7,0.001899335232668566
10,1.0916092E7,0.001899335232668566
10,1.098869E7,0.001899335232668566
10,1.0983702E7,0.001899335232668566
10,1.0901737E7,0.001899335232668566
10,1.0984333E7,0.001899335232668566
10,1.096912E7,0.001899335232668566
10,1.0931537E7,0.001899335232668566
10,1.0003729E7,0.001899335232668566
10,1.0988271E7,0.001899335232668566
10,1.0915962E7,0.001899335232668566
10,1.0930629E7,0.001899335232668566
10,1.0985113E7,0.001899335232668566
10,1.0904165E7,0.001899335232668566
10,1.0988173E7,0.001899335232668566
10,1.0984895E7,0.001899335232668566
10,1.0928373E7,0.001899335232668566
10,1.0000856E7,0.001899335232668566
10,1.0989882E7,0.001899335232668566
10,1.0982335E7,0.001899335232668566
10,1.0901976E7,0.001899335232668566
10,1.0916694E7,0.001899335232668566
10,8.0100154E7,0.001899335232668566
10,1.2003123E7,0.001899335232668566
10,1.2001943E7,0.001899335232668566
