product_id,recommendations
10991296,"[{\"Sklep\":12,\"rating\":1.0772487E-15},{\"Sklep\":1,\"rating\":9.951101E-16},{\"Sklep\":14,\"rating\":7.6738813E-16},{\"Sklep\":10,\"rating\":5.6412585E-16},{\"Sklep\":11,\"rating\":3.77876E-16},{\"Sklep\":13,\"rating\":2.2024017E-16},{\"Sklep\":15,\"rating\":1.5324872E-16}]"
10917708,"[{\"Sklep\":12,\"rating\":1.8381913E-14},{\"Sklep\":1,\"rating\":1.6977022E-14},{\"Sklep\":14,\"rating\":1.310983E-14},{\"Sklep\":10,\"rating\":9.631282E-15},{\"Sklep\":11,\"rating\":6.451251E-15},{\"Sklep\":13,\"rating\":3.7599746E-15},{\"Sklep\":15,\"rating\":2.6162446E-15}]"
10981779,"[{\"Sklep\":12,\"rating\":2.3604516E-14},{\"Sklep\":1,\"rating\":2.1805896E-14},{\"Sklep\":14,\"rating\":1.6808313E-14},{\"Sklep\":10,\"rating\":1.2358821E-14},{\"Sklep\":11,\"rating\":8.278551E-15},{\"Sklep\":13,\"rating\":4.825059E-15},{\"Sklep\":15,\"rating\":3.3574196E-15}]"
10989202,"[{\"Sklep\":12,\"rating\":2.5081176E-14},{\"Sklep\":1,\"rating\":2.317166E-14},{\"Sklep\":14,\"rating\":1.7852153E-14},{\"Sklep\":10,\"rating\":1.3129368E-14},{\"Sklep\":11,\"rating\":8.794797E-15},{\"Sklep\":13,\"rating\":5.1259753E-15},{\"Sklep\":15,\"rating\":3.5668282E-15}]"
80401072,"[{\"Sklep\":12,\"rating\":1.039819E-13},{\"Sklep\":1,\"rating\":9.606883E-14},{\"Sklep\":14,\"rating\":7.400461E-14},{\"Sklep\":10,\"rating\":5.4429463E-14},{\"Sklep\":11,\"rating\":3.64601E-14},{\"Sklep\":13,\"rating\":2.1250595E-14},{\"Sklep\":15,\"rating\":1.4786891E-14}]"
10931494,"[{\"Sklep\":12,\"rating\":1.8381913E-14},{\"Sklep\":1,\"rating\":1.6977022E-14},{\"Sklep\":14,\"rating\":1.310983E-14},{\"Sklep\":10,\"rating\":9.631282E-15},{\"Sklep\":11,\"rating\":6.451251E-15},{\"Sklep\":13,\"rating\":3.7599746E-15},{\"Sklep\":15,\"rating\":2.6162446E-15}]"
10953645,"[{\"Sklep\":12,\"rating\":2.1390364E-14},{\"Sklep\":1,\"rating\":1.9760701E-14},{\"Sklep\":14,\"rating\":1.5231153E-14},{\"Sklep\":10,\"rating\":1.119936E-14},{\"Sklep\":11,\"rating\":7.5018955E-15},{\"Sklep\":13,\"rating\":4.372404E-15},{\"Sklep\":15,\"rating\":3.0424498E-15}]"
10984745,"[{\"Sklep\":12,\"rating\":1.0772487E-15},{\"Sklep\":1,\"rating\":9.951101E-16},{\"Sklep\":14,\"rating\":7.6738813E-16},{\"Sklep\":10,\"rating\":5.6412585E-16},{\"Sklep\":11,\"rating\":3.77876E-16},{\"Sklep\":13,\"rating\":2.2024017E-16},{\"Sklep\":15,\"rating\":1.5324872E-16}]"
10915959,"[{\"Sklep\":12,\"rating\":2.3841343E-14},{\"Sklep\":1,\"rating\":2.2022835E-14},{\"Sklep\":14,\"rating\":1.698551E-14},{\"Sklep\":10,\"rating\":1.2485722E-14},{\"Sklep\":11,\"rating\":8.363449E-15},{\"Sklep\":13,\"rating\":4.8745073E-15},{\"Sklep\":15,\"rating\":3.3918037E-15}]"
10975520,"[{\"Sklep\":12,\"rating\":2.1246703E-14},{\"Sklep\":1,\"rating\":1.9628398E-14},{\"Sklep\":14,\"rating\":1.5128008E-14},{\"Sklep\":10,\"rating\":1.1123847E-14},{\"Sklep\":11,\"rating\":7.451332E-15},{\"Sklep\":13,\"rating\":4.3429484E-15},{\"Sklep\":15,\"rating\":3.0219537E-15}]"
10917172,"[{\"Sklep\":12,\"rating\":2.0960098E-14},{\"Sklep\":1,\"rating\":1.9358587E-14},{\"Sklep\":14,\"rating\":1.4946535E-14},{\"Sklep\":10,\"rating\":1.09814484E-14},{\"Sklep\":11,\"rating\":7.35565E-15},{\"Sklep\":13,\"rating\":4.287091E-15},{\"Sklep\":15,\"rating\":2.983025E-15}]"
12002052,"[{\"Sklep\":12,\"rating\":2.5478855E-15},{\"Sklep\":1,\"rating\":2.3536092E-15},{\"Sklep\":14,\"rating\":1.815052E-15},{\"Sklep\":10,\"rating\":1.3342729E-15},{\"Sklep\":11,\"rating\":8.937538E-16},{\"Sklep\":13,\"rating\":5.2091346E-16},{\"Sklep\":15,\"rating\":3.6246435E-16}]"
10931873,"[{\"Sklep\":12,\"rating\":1.8125673E-15},{\"Sklep\":1,\"rating\":1.6743598E-15},{\"Sklep\":14,\"rating\":1.2912203E-15},{\"Sklep\":10,\"rating\":9.491994E-16},{\"Sklep\":11,\"rating\":6.358149E-16},{\"Sklep\":13,\"rating\":3.7057684E-16},{\"Sklep\":15,\"rating\":2.5785655E-16}]"
10924794,"[{\"Sklep\":12,\"rating\":5.156376E-15},{\"Sklep\":1,\"rating\":4.763128E-15},{\"Sklep\":14,\"rating\":3.6734112E-15},{\"Sklep\":10,\"rating\":2.7003328E-15},{\"Sklep\":11,\"rating\":1.8087982E-15},{\"Sklep\":13,\"rating\":1.0542307E-15},{\"Sklep\":15,\"rating\":7.335602E-16}]"
10975514,"[{\"Sklep\":12,\"rating\":2.8746892E-14},{\"Sklep\":1,\"rating\":2.655413E-14},{\"Sklep\":14,\"rating\":2.048137E-14},{\"Sklep\":10,\"rating\":1.5055072E-14},{\"Sklep\":11,\"rating\":1.0084493E-14},{\"Sklep\":13,\"rating\":5.8775968E-15},{\"Sklep\":15,\"rating\":4.089775E-15}]"
10951515,"[{\"Sklep\":12,\"rating\":1.0772487E-15},{\"Sklep\":1,\"rating\":9.951101E-16},{\"Sklep\":14,\"rating\":7.6738813E-16},{\"Sklep\":10,\"rating\":5.6412585E-16},{\"Sklep\":11,\"rating\":3.77876E-16},{\"Sklep\":13,\"rating\":2.2024017E-16},{\"Sklep\":15,\"rating\":1.5324872E-16}]"
10984738,"[{\"Sklep\":12,\"rating\":1.0772487E-15},{\"Sklep\":1,\"rating\":9.951101E-16},{\"Sklep\":14,\"rating\":7.6738813E-16},{\"Sklep\":10,\"rating\":5.6412585E-16},{\"Sklep\":11,\"rating\":3.77876E-16},{\"Sklep\":13,\"rating\":2.2024017E-16},{\"Sklep\":15,\"rating\":1.5324872E-16}]"
10949069,"[{\"Sklep\":12,\"rating\":5.016235E-14},{\"Sklep\":1,\"rating\":4.634332E-14},{\"Sklep\":14,\"rating\":3.5704306E-14},{\"Sklep\":10,\"rating\":2.6258736E-14},{\"Sklep\":11,\"rating\":1.7589595E-14},{\"Sklep\":13,\"rating\":1.0251951E-14},{\"Sklep\":15,\"rating\":7.1336564E-15}]"
10990871,"[{\"Sklep\":12,\"rating\":2.490795E-14},{\"Sklep\":1,\"rating\":2.3012215E-14},{\"Sklep\":14,\"rating\":1.7727373E-14},{\"Sklep\":10,\"rating\":1.303818E-14},{\"Sklep\":11,\"rating\":8.73374E-15},{\"Sklep\":13,\"rating\":5.0904084E-15},{\"Sklep\":15,\"rating\":3.5420813E-15}]"
10905412,"[{\"Sklep\":12,\"rating\":5.095771E-15},{\"Sklep\":1,\"rating\":4.7072183E-15},{\"Sklep\":14,\"rating\":3.630104E-15},{\"Sklep\":10,\"rating\":2.6685457E-15},{\"Sklep\":11,\"rating\":1.7875076E-15},{\"Sklep\":13,\"rating\":1.0418269E-15},{\"Sklep\":15,\"rating\":7.249287E-16}]"
12000112,"[{\"Sklep\":12,\"rating\":2.6158424E-14},{\"Sklep\":1,\"rating\":2.416677E-14},{\"Sklep\":14,\"rating\":1.8619541E-14},{\"Sklep\":10,\"rating\":1.3693495E-14},{\"Sklep\":11,\"rating\":9.172672E-15},{\"Sklep\":13,\"rating\":5.346215E-15},{\"Sklep\":15,\"rating\":3.720077E-15}]"
10931724,"[{\"Sklep\":12,\"rating\":1.0772487E-15},{\"Sklep\":1,\"rating\":9.951101E-16},{\"Sklep\":14,\"rating\":7.6738813E-16},{\"Sklep\":10,\"rating\":5.6412585E-16},{\"Sklep\":11,\"rating\":3.77876E-16},{\"Sklep\":13,\"rating\":2.2024017E-16},{\"Sklep\":15,\"rating\":1.5324872E-16}]"
10936605,"[{\"Sklep\":12,\"rating\":1.0772487E-15},{\"Sklep\":1,\"rating\":9.951101E-16},{\"Sklep\":14,\"rating\":7.6738813E-16},{\"Sklep\":10,\"rating\":5.6412585E-16},{\"Sklep\":11,\"rating\":3.77876E-16},{\"Sklep\":13,\"rating\":2.2024017E-16},{\"Sklep\":15,\"rating\":1.5324872E-16}]"
12002445,"[{\"Sklep\":12,\"rating\":2.5081176E-14},{\"Sklep\":1,\"rating\":2.317166E-14},{\"Sklep\":14,\"rating\":1.7852153E-14},{\"Sklep\":10,\"rating\":1.3129368E-14},{\"Sklep\":11,\"rating\":8.794797E-15},{\"Sklep\":13,\"rating\":5.1259753E-15},{\"Sklep\":15,\"rating\":3.5668282E-15}]"
10920267,"[{\"Sklep\":12,\"rating\":1.8381913E-14},{\"Sklep\":1,\"rating\":1.6977022E-14},{\"Sklep\":14,\"rating\":1.310983E-14},{\"Sklep\":10,\"rating\":9.631282E-15},{\"Sklep\":11,\"rating\":6.451251E-15},{\"Sklep\":13,\"rating\":3.7599746E-15},{\"Sklep\":15,\"rating\":2.6162446E-15}]"
10903344,"[{\"Sklep\":12,\"rating\":2.1544973E-15},{\"Sklep\":1,\"rating\":1.9902202E-15},{\"Sklep\":14,\"rating\":1.5347763E-15},{\"Sklep\":10,\"rating\":1.1282517E-15},{\"Sklep\":11,\"rating\":7.55752E-16},{\"Sklep\":13,\"rating\":4.4048035E-16},{\"Sklep\":15,\"rating\":3.0649744E-16}]"
12000604,"[{\"Sklep\":12,\"rating\":5.1260736E-15},{\"Sklep\":1,\"rating\":4.735173E-15},{\"Sklep\":14,\"rating\":3.6517577E-15},{\"Sklep\":10,\"rating\":2.684439E-15},{\"Sklep\":11,\"rating\":1.798153E-15},{\"Sklep\":13,\"rating\":1.0480288E-15},{\"Sklep\":15,\"rating\":7.2924444E-16}]"
12000734,"[{\"Sklep\":12,\"rating\":1.0772487E-15},{\"Sklep\":1,\"rating\":9.951101E-16},{\"Sklep\":14,\"rating\":7.6738813E-16},{\"Sklep\":10,\"rating\":5.6412585E-16},{\"Sklep\":11,\"rating\":3.77876E-16},{\"Sklep\":13,\"rating\":2.2024017E-16},{\"Sklep\":15,\"rating\":1.5324872E-16}]"
12003164,"[{\"Sklep\":12,\"rating\":1.3079212E-14},{\"Sklep\":1,\"rating\":1.2083385E-14},{\"Sklep\":14,\"rating\":9.3097705E-15},{\"Sklep\":10,\"rating\":6.8467473E-15},{\"Sklep\":11,\"rating\":4.586336E-15},{\"Sklep\":13,\"rating\":2.6731074E-15},{\"Sklep\":15,\"rating\":1.8600384E-15}]"
10989606,"[{\"Sklep\":12,\"rating\":1.0772487E-15},{\"Sklep\":1,\"rating\":9.951101E-16},{\"Sklep\":14,\"rating\":7.6738813E-16},{\"Sklep\":10,\"rating\":5.6412585E-16},{\"Sklep\":11,\"rating\":3.77876E-16},{\"Sklep\":13,\"rating\":2.2024017E-16},{\"Sklep\":15,\"rating\":1.5324872E-16}]"
10007267,"[{\"Sklep\":12,\"rating\":1.24774475E-14},{\"Sklep\":1,\"rating\":1.152836E-14},{\"Sklep\":14,\"rating\":8.879047E-15},{\"Sklep\":10,\"rating\":6.530913E-15},{\"Sklep\":11,\"rating\":4.3748163E-15},{\"Sklep\":13,\"rating\":2.549855E-15},{\"Sklep\":15,\"rating\":1.7742775E-15}]"
10927898,"[{\"Sklep\":12,\"rating\":1.8381913E-14},{\"Sklep\":1,\"rating\":1.6977022E-14},{\"Sklep\":14,\"rating\":1.310983E-14},{\"Sklep\":10,\"rating\":9.631282E-15},{\"Sklep\":11,\"rating\":6.451251E-15},{\"Sklep\":13,\"rating\":3.7599746E-15},{\"Sklep\":15,\"rating\":2.6162446E-15}]"
10990698,"[{\"Sklep\":12,\"rating\":5.156376E-15},{\"Sklep\":1,\"rating\":4.763128E-15},{\"Sklep\":14,\"rating\":3.6734112E-15},{\"Sklep\":10,\"rating\":2.7003328E-15},{\"Sklep\":11,\"rating\":1.8087982E-15},{\"Sklep\":13,\"rating\":1.0542307E-15},{\"Sklep\":15,\"rating\":7.335602E-16}]"
10991159,"[{\"Sklep\":12,\"rating\":2.5478855E-15},{\"Sklep\":1,\"rating\":2.3536092E-15},{\"Sklep\":14,\"rating\":1.815052E-15},{\"Sklep\":10,\"rating\":1.3342729E-15},{\"Sklep\":11,\"rating\":8.937538E-16},{\"Sklep\":13,\"rating\":5.2091346E-16},{\"Sklep\":15,\"rating\":3.6246435E-16}]"
10000710,"[{\"Sklep\":12,\"rating\":1.7104495E-14},{\"Sklep\":1,\"rating\":1.5801349E-14},{\"Sklep\":14,\"rating\":1.21800195E-14},{\"Sklep\":10,\"rating\":8.955619E-15},{\"Sklep\":11,\"rating\":5.99892E-15},{\"Sklep\":13,\"rating\":3.4964148E-15},{\"Sklep\":15,\"rating\":2.4329071E-15}]"
10918962,"[{\"Sklep\":12,\"rating\":1.6206486E-14},{\"Sklep\":1,\"rating\":1.4970603E-14},{\"Sklep\":14,\"rating\":1.1545133E-14},{\"Sklep\":10,\"rating\":8.486994E-15},{\"Sklep\":11,\"rating\":5.6849484E-15},{\"Sklep\":13,\"rating\":3.3133936E-15},{\"Sklep\":15,\"rating\":2.3055443E-15}]"
10936292,"[{\"Sklep\":12,\"rating\":2.6380567E-14},{\"Sklep\":1,\"rating\":2.4373581E-14},{\"Sklep\":14,\"rating\":1.8773958E-14},{\"Sklep\":10,\"rating\":1.3808505E-14},{\"Sklep\":11,\"rating\":9.249786E-15},{\"Sklep\":13,\"rating\":5.391214E-15},{\"Sklep\":15,\"rating\":3.751391E-15}]"
10982052,"[{\"Sklep\":12,\"rating\":1.6705268E-14},{\"Sklep\":1,\"rating\":1.543299E-14},{\"Sklep\":14,\"rating\":1.1894589E-14},{\"Sklep\":10,\"rating\":8.746196E-15},{\"Sklep\":11,\"rating\":5.8586597E-15},{\"Sklep\":13,\"rating\":3.4146801E-15},{\"Sklep\":15,\"rating\":2.376035E-15}]"
10988172,"[{\"Sklep\":12,\"rating\":2.0967394E-14},{\"Sklep\":1,\"rating\":1.9367486E-14},{\"Sklep\":14,\"rating\":1.4942083E-14},{\"Sklep\":10,\"rating\":1.0982E-14},{\"Sklep\":11,\"rating\":7.356147E-15},{\"Sklep\":13,\"rating\":4.2874186E-15},{\"Sklep\":15,\"rating\":2.9832795E-15}]"
10990872,"[{\"Sklep\":12,\"rating\":1.2819378E-14},{\"Sklep\":1,\"rating\":1.184422E-14},{\"Sklep\":14,\"rating\":9.122603E-15},{\"Sklep\":10,\"rating\":6.709964E-15},{\"Sklep\":11,\"rating\":4.4947537E-15},{\"Sklep\":13,\"rating\":2.6197586E-15},{\"Sklep\":15,\"rating\":1.8229185E-15}]"
10918973,"[{\"Sklep\":12,\"rating\":1.5469129E-14},{\"Sklep\":1,\"rating\":1.4289385E-14},{\"Sklep\":14,\"rating\":1.1020234E-14},{\"Sklep\":10,\"rating\":8.100998E-15},{\"Sklep\":11,\"rating\":5.4263946E-15},{\"Sklep\":13,\"rating\":3.162692E-15},{\"Sklep\":15,\"rating\":2.2006803E-15}]"
12002796,"[{\"Sklep\":12,\"rating\":1.3616375E-14},{\"Sklep\":1,\"rating\":1.2579537E-14},{\"Sklep\":14,\"rating\":9.693923E-15},{\"Sklep\":10,\"rating\":7.128546E-15},{\"Sklep\":11,\"rating\":4.775088E-15},{\"Sklep\":13,\"rating\":2.783127E-15},{\"Sklep\":15,\"rating\":1.9365858E-15}]"
12000307,"[{\"Sklep\":12,\"rating\":5.156376E-15},{\"Sklep\":1,\"rating\":4.763128E-15},{\"Sklep\":14,\"rating\":3.6734112E-15},{\"Sklep\":10,\"rating\":2.7003328E-15},{\"Sklep\":11,\"rating\":1.8087982E-15},{\"Sklep\":13,\"rating\":1.0542307E-15},{\"Sklep\":15,\"rating\":7.335602E-16}]"
10952838,"[{\"Sklep\":12,\"rating\":1.174213E-14},{\"Sklep\":1,\"rating\":1.0849109E-14},{\"Sklep\":14,\"rating\":8.355215E-15},{\"Sklep\":10,\"rating\":6.145838E-15},{\"Sklep\":11,\"rating\":4.1168774E-15},{\"Sklep\":13,\"rating\":2.3995181E-15},{\"Sklep\":15,\"rating\":1.6696699E-15}]"
10990348,"[{\"Sklep\":12,\"rating\":9.135426E-15},{\"Sklep\":1,\"rating\":8.437692E-15},{\"Sklep\":14,\"rating\":6.513017E-15},{\"Sklep\":10,\"rating\":4.7857717E-15},{\"Sklep\":11,\"rating\":3.205648E-15},{\"Sklep\":13,\"rating\":1.8683501E-15},{\"Sklep\":15,\"rating\":1.3000316E-15}]"
10903079,"[{\"Sklep\":12,\"rating\":7.947115E-15},{\"Sklep\":1,\"rating\":7.340946E-15},{\"Sklep\":14,\"rating\":5.6618363E-15},{\"Sklep\":10,\"rating\":4.1619074E-15},{\"Sklep\":11,\"rating\":2.7878165E-15},{\"Sklep\":13,\"rating\":1.6248358E-15},{\"Sklep\":15,\"rating\":1.1306012E-15}]"
10990212,"[{\"Sklep\":12,\"rating\":1.3079212E-14},{\"Sklep\":1,\"rating\":1.2083385E-14},{\"Sklep\":14,\"rating\":9.3097705E-15},{\"Sklep\":10,\"rating\":6.8467473E-15},{\"Sklep\":11,\"rating\":4.586336E-15},{\"Sklep\":13,\"rating\":2.6731074E-15},{\"Sklep\":15,\"rating\":1.8600384E-15}]"
10934074,"[{\"Sklep\":12,\"rating\":1.0531074E-14},{\"Sklep\":1,\"rating\":9.727899E-15},{\"Sklep\":14,\"rating\":7.502478E-15},{\"Sklep\":10,\"rating\":5.5150366E-15},{\"Sklep\":11,\"rating\":3.694203E-15},{\"Sklep\":13,\"rating\":2.1531114E-15},{\"Sklep\":15,\"rating\":1.4981887E-15}]"
80100155,"[{\"Sklep\":12,\"rating\":4.4814016E-14},{\"Sklep\":1,\"rating\":4.140622E-14},{\"Sklep\":14,\"rating\":3.188608E-14},{\"Sklep\":10,\"rating\":2.3455105E-14},{\"Sklep\":11,\"rating\":1.5711758E-14},{\"Sklep\":13,\"rating\":9.1575925E-15},{\"Sklep\":15,\"rating\":6.372182E-15}]"
12001936,"[{\"Sklep\":12,\"rating\":9.568769E-15},{\"Sklep\":1,\"rating\":8.840126E-15},{\"Sklep\":14,\"rating\":6.811531E-15},{\"Sklep\":10,\"rating\":5.009256E-15},{\"Sklep\":11,\"rating\":3.3554753E-15},{\"Sklep\":13,\"rating\":1.9557095E-15},{\"Sklep\":15,\"rating\":1.3608472E-15}]"
80100156,"[{\"Sklep\":12,\"rating\":7.947115E-15},{\"Sklep\":1,\"rating\":7.340946E-15},{\"Sklep\":14,\"rating\":5.6618363E-15},{\"Sklep\":10,\"rating\":4.1619074E-15},{\"Sklep\":11,\"rating\":2.7878165E-15},{\"Sklep\":13,\"rating\":1.6248358E-15},{\"Sklep\":15,\"rating\":1.1306012E-15}]"
10990279,"[{\"Sklep\":12,\"rating\":1.0772487E-15},{\"Sklep\":1,\"rating\":9.951101E-16},{\"Sklep\":14,\"rating\":7.6738813E-16},{\"Sklep\":10,\"rating\":5.6412585E-16},{\"Sklep\":11,\"rating\":3.77876E-16},{\"Sklep\":13,\"rating\":2.2024017E-16},{\"Sklep\":15,\"rating\":1.5324872E-16}]"
10901891,"[{\"Sklep\":12,\"rating\":5.3471967E-14},{\"Sklep\":1,\"rating\":4.9402753E-14},{\"Sklep\":14,\"rating\":3.8056706E-14},{\"Sklep\":10,\"rating\":2.7990094E-14},{\"Sklep\":11,\"rating\":1.8749435E-14},{\"Sklep\":13,\"rating\":1.0928019E-14},{\"Sklep\":15,\"rating\":7.604087E-15}]"
10931421,"[{\"Sklep\":12,\"rating\":1.9876694E-14},{\"Sklep\":1,\"rating\":1.8360566E-14},{\"Sklep\":14,\"rating\":1.4162002E-14},{\"Sklep\":10,\"rating\":1.04097825E-14},{\"Sklep\":11,\"rating\":6.972889E-15},{\"Sklep\":13,\"rating\":4.0640497E-15},{\"Sklep\":15,\"rating\":2.8278623E-15}]"
10004855,"[{\"Sklep\":12,\"rating\":7.18939E-14},{\"Sklep\":1,\"rating\":6.641766E-14},{\"Sklep\":14,\"rating\":5.1185303E-14},{\"Sklep\":10,\"rating\":3.7639064E-14},{\"Sklep\":11,\"rating\":2.5212617E-14},{\"Sklep\":13,\"rating\":1.4694927E-14},{\"Sklep\":15,\"rating\":1.0225193E-14}]"
10929915,"[{\"Sklep\":12,\"rating\":1.0772487E-15},{\"Sklep\":1,\"rating\":9.951101E-16},{\"Sklep\":14,\"rating\":7.6738813E-16},{\"Sklep\":10,\"rating\":5.6412585E-16},{\"Sklep\":11,\"rating\":3.77876E-16},{\"Sklep\":13,\"rating\":2.2024017E-16},{\"Sklep\":15,\"rating\":1.5324872E-16}]"
10009816,"[{\"Sklep\":12,\"rating\":1.3655276E-14},{\"Sklep\":1,\"rating\":1.2613963E-14},{\"Sklep\":14,\"rating\":9.727713E-15},{\"Sklep\":10,\"rating\":7.1509825E-15},{\"Sklep\":11,\"rating\":4.7900327E-15},{\"Sklep\":13,\"rating\":2.7918051E-15},{\"Sklep\":15,\"rating\":1.942609E-15}]"
12000316,"[{\"Sklep\":12,\"rating\":2.5081176E-14},{\"Sklep\":1,\"rating\":2.317166E-14},{\"Sklep\":14,\"rating\":1.7852153E-14},{\"Sklep\":10,\"rating\":1.3129368E-14},{\"Sklep\":11,\"rating\":8.794797E-15},{\"Sklep\":13,\"rating\":5.1259753E-15},{\"Sklep\":15,\"rating\":3.5668282E-15}]"
10975877,"[{\"Sklep\":12,\"rating\":3.8574164E-15},{\"Sklep\":1,\"rating\":3.5632215E-15},{\"Sklep\":14,\"rating\":2.7480925E-15},{\"Sklep\":10,\"rating\":2.0201022E-15},{\"Sklep\":11,\"rating\":1.3531487E-15},{\"Sklep\":13,\"rating\":7.886631E-16},{\"Sklep\":15,\"rating\":5.4877147E-16}]"
10982307,"[{\"Sklep\":12,\"rating\":2.5478855E-15},{\"Sklep\":1,\"rating\":2.3536092E-15},{\"Sklep\":14,\"rating\":1.815052E-15},{\"Sklep\":10,\"rating\":1.3342729E-15},{\"Sklep\":11,\"rating\":8.937538E-16},{\"Sklep\":13,\"rating\":5.2091346E-16},{\"Sklep\":15,\"rating\":3.6246435E-16}]"
12002807,"[{\"Sklep\":12,\"rating\":2.5478855E-15},{\"Sklep\":1,\"rating\":2.3536092E-15},{\"Sklep\":14,\"rating\":1.815052E-15},{\"Sklep\":10,\"rating\":1.3342729E-15},{\"Sklep\":11,\"rating\":8.937538E-16},{\"Sklep\":13,\"rating\":5.2091346E-16},{\"Sklep\":15,\"rating\":3.6246435E-16}]"
10000031,"[{\"Sklep\":12,\"rating\":2.4985197E-14},{\"Sklep\":1,\"rating\":2.3084673E-14},{\"Sklep\":14,\"rating\":1.7779748E-14},{\"Sklep\":10,\"rating\":1.3077717E-14},{\"Sklep\":11,\"rating\":8.760277E-15},{\"Sklep\":13,\"rating\":5.1059116E-15},{\"Sklep\":15,\"rating\":3.552871E-15}]"
10917451,"[{\"Sklep\":12,\"rating\":7.947115E-15},{\"Sklep\":1,\"rating\":7.340946E-15},{\"Sklep\":14,\"rating\":5.6618363E-15},{\"Sklep\":10,\"rating\":4.1619074E-15},{\"Sklep\":11,\"rating\":2.7878165E-15},{\"Sklep\":13,\"rating\":1.6248358E-15},{\"Sklep\":15,\"rating\":1.1306012E-15}]"
10001014,"[{\"Sklep\":12,\"rating\":7.16387E-15},{\"Sklep\":1,\"rating\":6.61751E-15},{\"Sklep\":14,\"rating\":5.103608E-15},{\"Sklep\":10,\"rating\":3.75165E-15},{\"Sklep\":11,\"rating\":2.5130136E-15},{\"Sklep\":13,\"rating\":1.4646724E-15},{\"Sklep\":15,\"rating\":1.0191559E-15}]"
